Time (s),CH1 Voltage (V),CH2 Voltage (V),CH3 Voltage (V),CH4 Voltage (V)
-0.16678,0.0,0.074,0.074,0.074
-0.166776,-0.2,0.078,0.078,0.078
-0.166772,-0.2,0.078,0.078,0.078
-0.16676800000000003,0.2,0.074,0.074,0.074
-0.16676400000000002,0.4,0.078,0.078,0.078
-0.16676000000000002,0.0,0.074,0.074,0.074
-0.16675600000000002,-0.4,0.078,0.078,0.078
-0.166752,0.2,0.074,0.074,0.074
-0.166748,-0.4,0.074,0.074,0.074
-0.166744,-0.2,0.082,0.082,0.082
-0.16674,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.166736,0.0,0.09,0.09,0.09
-0.16673200000000002,-0.2,0.078,0.078,0.078
-0.16672800000000002,-0.2,0.082,0.082,0.082
-0.166724,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16672,0.2,0.074,0.074,0.074
-0.166716,-0.2,0.078,0.078,0.078
-0.16671200000000003,0.0,0.078,0.078,0.078
-0.16670800000000002,0.0,0.082,0.082,0.082
-0.16670400000000002,-0.2,0.074,0.074,0.074
-0.16670000000000001,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.166696,-0.2,0.09,0.09,0.09
-0.166692,-0.2,0.074,0.074,0.074
-0.166688,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.166684,0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16668000000000002,-0.2,0.07,0.07,0.07
-0.16667600000000002,-0.2,0.094,0.094,0.094
-0.16667200000000001,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.166668,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.166664,0.0,0.074,0.074,0.074
-0.16666,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16665600000000003,-0.6000000000000001,0.082,0.082,0.082
-0.16665200000000002,-0.2,0.082,0.082,0.082
-0.16664800000000002,-0.2,0.082,0.082,0.082
-0.16664400000000001,-0.4,0.09,0.09,0.09
-0.16664,-0.4,0.078,0.078,0.078
-0.166636,-0.2,0.078,0.078,0.078
-0.166632,-0.4,0.09,0.09,0.09
-0.166628,0.0,0.074,0.074,0.074
-0.16662400000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16662000000000002,-0.2,0.082,0.082,0.082
-0.16661600000000001,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.166612,-0.6000000000000001,0.09,0.09,0.09
-0.166608,-0.2,0.074,0.074,0.074
-0.16660400000000003,0.0,0.078,0.078,0.078
-0.16660000000000003,0.2,0.082,0.082,0.082
-0.16659600000000002,-0.6000000000000001,0.082,0.082,0.082
-0.16659200000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.166588,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.166584,0.0,0.09,0.09,0.09
-0.16658,0.0,0.082,0.082,0.082
-0.166576,0.0,0.078,0.078,0.078
-0.166572,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16656800000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16656400000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16656,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.166556,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.166552,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16654800000000003,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16654400000000003,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16654000000000002,-0.2,0.078,0.078,0.078
-0.16653600000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.166532,0.4,0.082,0.082,0.082
-0.166528,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.166524,-0.4,0.078,0.078,0.078
-0.16652,-0.6000000000000001,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.166516,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16651200000000002,-0.4,0.07,0.07,0.07
-0.16650800000000002,-0.2,0.082,0.082,0.082
-0.166504,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.1665,-0.2,0.074,0.074,0.074
-0.166496,-0.4,0.078,0.078,0.078
-0.16649200000000003,-0.4,0.082,0.082,0.082
-0.16648800000000002,0.2,0.074,0.074,0.074
-0.16648400000000002,-0.2,0.074,0.074,0.074
-0.16648000000000002,-0.2,0.078,0.078,0.078
-0.166476,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.166472,-0.2,0.078,0.078,0.078
-0.166468,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.166464,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16646,-0.4,0.078,0.078,0.078
-0.16645600000000002,-0.2,0.07,0.07,0.07
-0.16645200000000002,-0.4,0.09,0.09,0.09
-0.166448,-0.2,0.082,0.082,0.082
-0.166444,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16644,0.2,0.078,0.078,0.078
-0.16643600000000003,0.0,0.078,0.078,0.078
-0.16643200000000002,-0.4,0.082,0.082,0.082
-0.16642800000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16642400000000002,-0.4,0.078,0.078,0.078
-0.16642,-0.6000000000000001,0.082,0.082,0.082
-0.166416,-0.2,0.078,0.078,0.078
-0.166412,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.166408,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.166404,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16640000000000002,0.0,0.082,0.082,0.082
-0.16639600000000002,0.0,0.094,0.094,0.094
-0.166392,0.2,0.078,0.078,0.078
-0.166388,-0.6000000000000001,0.078,0.078,0.078
-0.166384,0.2,0.09,0.09,0.09
-0.16638000000000003,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16637600000000002,-0.4,0.09,0.09,0.09
-0.16637200000000002,-0.4,0.082,0.082,0.082
-0.16636800000000002,-0.4,0.07,0.07,0.07
-0.166364,0.0,0.082,0.082,0.082
-0.16636,-0.2,0.082,0.082,0.082
-0.166356,-0.4,0.09,0.09,0.09
-0.166352,-0.2,0.078,0.078,0.078
-0.166348,-0.4,0.07,0.07,0.07
-0.16634400000000002,-0.2,0.078,0.078,0.078
-0.16634000000000002,-0.2,0.074,0.074,0.074
-0.166336,0.0,0.082,0.082,0.082
-0.166332,-0.2,0.082,0.082,0.082
-0.166328,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16632400000000003,-0.2,0.078,0.078,0.078
-0.16632000000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16631600000000002,-0.4,0.078,0.078,0.078
-0.16631200000000002,-0.2,0.082,0.082,0.082
-0.166308,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.166304,-0.2,0.082,0.082,0.082
-0.1663,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.166296,-0.2,0.078,0.078,0.078
-0.166292,0.2,0.078,0.078,0.078
-0.16628800000000002,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16628400000000002,-0.2,0.082,0.082,0.082
-0.16628,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.166276,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.166272,0.0,0.078,0.078,0.078
-0.16626800000000003,0.0,0.078,0.078,0.078
-0.16626400000000002,-0.2,0.082,0.082,0.082
-0.16626000000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16625600000000001,-0.4,0.074,0.074,0.074
-0.166252,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.166248,-0.2,0.082,0.082,0.082
-0.166244,0.0,0.074,0.074,0.074
-0.16624,0.0,0.078,0.078,0.078
-0.16623600000000002,-0.2,0.094,0.094,0.094
-0.16623200000000002,0.4,0.074,0.074,0.074
-0.16622800000000001,0.0,0.082,0.082,0.082
-0.166224,-0.2,0.078,0.078,0.078
-0.16622,0.0,0.074,0.074,0.074
-0.166216,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16621200000000003,-0.2,0.078,0.078,0.078
-0.16620800000000002,0.0,0.074,0.074,0.074
-0.16620400000000002,0.0,0.078,0.078,0.078
-0.16620000000000001,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.166196,-0.2,0.082,0.082,0.082
-0.166192,0.0,0.094,0.094,0.094
-0.166188,-0.2,0.078,0.078,0.078
-0.166184,0.0,0.094,0.094,0.094
-0.16618000000000002,-0.2,0.09,0.09,0.09
-0.16617600000000002,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16617200000000001,0.0,0.078,0.078,0.078
-0.166168,-0.2,0.078,0.078,0.078
-0.166164,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16616000000000003,0.4,0.082,0.082,0.082
-0.16615600000000003,-0.2,0.082,0.082,0.082
-0.16615200000000002,0.0,0.078,0.078,0.078
-0.16614800000000002,-0.2,0.082,0.082,0.082
-0.16614400000000001,-0.6000000000000001,0.082,0.082,0.082
-0.16614,0.0,0.082,0.082,0.082
-0.166136,0.0,0.078,0.078,0.078
-0.166132,-0.2,0.078,0.078,0.078
-0.166128,-0.2,0.078,0.078,0.078
-0.16612400000000002,0.0,0.078,0.078,0.078
-0.16612000000000002,-0.2,0.078,0.078,0.078
-0.166116,-0.2,0.066,0.066,0.066
-0.166112,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.166108,-0.2,0.082,0.082,0.082
-0.16610400000000003,-0.2,0.082,0.082,0.082
-0.16610000000000003,-0.4,0.078,0.078,0.078
-0.16609600000000002,-0.4,0.094,0.094,0.094
-0.16609200000000002,-0.2,0.09,0.09,0.09
-0.166088,0.0,0.082,0.082,0.082
-0.166084,-0.4,0.078,0.078,0.078
-0.16608,0.2,0.078,0.078,0.078
-0.166076,-0.2,0.082,0.082,0.082
-0.166072,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16606800000000002,0.2,0.094,0.094,0.094
-0.16606400000000002,-0.4,0.082,0.082,0.082
-0.16606,0.2,0.082,0.082,0.082
-0.166056,0.2,0.082,0.082,0.082
-0.166052,-0.4,0.078,0.078,0.078
-0.16604800000000003,0.0,0.082,0.082,0.082
-0.16604400000000002,-0.2,0.074,0.074,0.074
-0.16604000000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16603600000000002,0.0,0.09,0.09,0.09
-0.166032,-0.2,0.078,0.078,0.078
-0.166028,0.4,0.074,0.074,0.074
-0.166024,-0.2,0.074,0.074,0.074
-0.16602,-0.4,0.074,0.074,0.074
-0.166016,-0.6000000000000001,0.082,0.082,0.082
-0.16601200000000002,-0.2,0.066,0.066,0.066
-0.16600800000000002,0.0,0.078,0.078,0.078
-0.166004,-0.2,0.094,0.094,0.094
-0.166,-0.6000000000000001,0.082,0.082,0.082
-0.165996,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16599200000000003,0.2,0.074,0.074,0.074
-0.16598800000000002,0.0,0.07,0.07,0.07
-0.16598400000000002,-0.2,0.09,0.09,0.09
-0.16598000000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.165976,0.4,0.066,0.066,0.066
-0.165972,-0.6000000000000001,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.165968,-0.6000000000000001,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.165964,-0.2,0.078,0.078,0.078
-0.16596,-0.4,0.082,0.082,0.082
-0.16595600000000002,-0.2,0.07,0.07,0.07
-0.16595200000000002,-0.2,0.074,0.074,0.074
-0.165948,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.165944,-0.6000000000000001,0.078,0.078,0.078
-0.16594,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16593600000000003,-0.2,0.078,0.078,0.078
-0.16593200000000002,-0.4,0.078,0.078,0.078
-0.16592800000000002,-0.2,0.074,0.074,0.074
-0.16592400000000002,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16592,-0.2,0.082,0.082,0.082
-0.165916,0.2,0.082,0.082,0.082
-0.165912,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.165908,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.165904,0.0,0.082,0.082,0.082
-0.16590000000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16589600000000002,-0.4,0.078,0.078,0.078
-0.165892,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.165888,-0.2,0.09,0.09,0.09
-0.165884,0.0,0.078,0.078,0.078
-0.16588000000000003,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16587600000000002,0.2,0.09,0.09,0.09
-0.16587200000000002,0.2,0.09,0.09,0.09
-0.16586800000000002,0.4,0.074,0.074,0.074
-0.165864,0.0,0.078,0.078,0.078
-0.16586,0.0,0.078,0.078,0.078
-0.165856,-0.2,0.074,0.074,0.074
-0.165852,0.0,0.09,0.09,0.09
-0.165848,0.0,0.082,0.082,0.082
-0.16584400000000002,-0.4,0.078,0.078,0.078
-0.16584000000000002,-0.2,0.098,0.098,0.098
-0.165836,0.4,0.082,0.082,0.082
-0.165832,0.0,0.082,0.082,0.082
-0.165828,0.0,0.082,0.082,0.082
-0.16582400000000003,0.0,0.082,0.082,0.082
-0.16582000000000002,0.0,0.078,0.078,0.078
-0.16581600000000002,0.0,0.082,0.082,0.082
-0.16581200000000001,-0.4,0.078,0.078,0.078
-0.165808,-0.4,0.078,0.078,0.078
-0.165804,0.0,0.074,0.074,0.074
-0.1658,-0.2,0.074,0.074,0.074
-0.165796,-0.2,0.078,0.078,0.078
-0.16579200000000002,-0.4,0.074,0.074,0.074
-0.16578800000000002,-0.6000000000000001,0.074,0.074,0.074
-0.16578400000000001,0.4,0.078,0.078,0.078
-0.16578,-0.2,0.082,0.082,0.082
-0.165776,0.2,0.078,0.078,0.078
-0.165772,0.0,0.082,0.082,0.082
-0.16576800000000003,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16576400000000002,-0.4,0.082,0.082,0.082
-0.16576000000000002,-0.2,0.094,0.094,0.094
-0.16575600000000001,0.0,0.082,0.082,0.082
-0.165752,-0.2,0.078,0.078,0.078
-0.165748,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.165744,0.0,0.09,0.09,0.09
-0.16574,0.0,0.074,0.074,0.074
-0.16573600000000002,-0.6000000000000001,0.082,0.082,0.082
-0.16573200000000002,-0.2,0.082,0.082,0.082
-0.16572800000000001,-0.2,0.074,0.074,0.074
-0.165724,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16572,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16571600000000003,0.2,0.082,0.082,0.082
-0.16571200000000003,0.0,0.09,0.09,0.09
-0.16570800000000002,0.0,0.082,0.082,0.082
-0.16570400000000002,0.0,0.078,0.078,0.078
-0.16570000000000001,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.165696,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.165692,-0.4,0.082,0.082,0.082
-0.165688,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.165684,-0.4,0.078,0.078,0.078
-0.16568000000000002,-0.2,0.09,0.09,0.09
-0.16567600000000002,-0.2,0.082,0.082,0.082
-0.165672,-0.2,0.094,0.094,0.094
-0.165668,-0.2,0.078,0.078,0.078
-0.165664,-0.4,0.074,0.074,0.074
-0.16566000000000003,0.2,0.078,0.078,0.078
-0.16565600000000003,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16565200000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16564800000000002,0.0,0.07,0.07,0.07
-0.165644,-0.2,0.074,0.074,0.074
-0.16564,-0.2,0.074,0.074,0.074
-0.165636,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.165632,-0.8,0.074,0.074,0.074
-0.165628,-0.2,0.078,0.078,0.078
-0.16562400000000002,-0.2,0.082,0.082,0.082
-0.16562000000000002,-0.6000000000000001,0.082,0.082,0.082
-0.165616,0.4,0.07,0.07,0.07
-0.165612,-0.4,0.094,0.094,0.094
-0.165608,0.2,0.078,0.078,0.078
-0.16560400000000003,-0.2,0.074,0.074,0.074
-0.16560000000000002,0.0,0.074,0.074,0.074
-0.16559600000000002,0.0,0.09,0.09,0.09
-0.16559200000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.165588,0.0,0.082,0.082,0.082
-0.165584,-0.2,0.078,0.078,0.078
-0.16558,-0.2,0.082,0.082,0.082
-0.165576,0.4,0.09,0.09,0.09
-0.165572,-0.2,0.074,0.074,0.074
-0.16556800000000002,-0.6000000000000001,0.082,0.082,0.082
-0.16556400000000002,0.2,0.082,0.082,0.082
-0.16556,-0.2,0.078,0.078,0.078
-0.165556,0.0,0.09,0.09,0.09
-0.165552,-0.4,0.074,0.074,0.074
-0.16554800000000003,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16554400000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16554000000000002,0.2,0.09,0.09,0.09
-0.16553600000000002,-0.4,0.082,0.082,0.082
-0.165532,-0.2,0.082,0.082,0.082
-0.165528,-0.2,0.07,0.07,0.07
-0.165524,-0.4,0.078,0.078,0.078
-0.16552,-0.2,0.078,0.078,0.078
-0.165516,0.0,0.078,0.078,0.078
-0.16551200000000002,-0.2,0.082,0.082,0.082
-0.16550800000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.165504,-0.2,0.078,0.078,0.078
-0.1655,-0.2,0.09,0.09,0.09
-0.165496,0.6000000000000001,0.078,0.078,0.078
-0.16549200000000003,-0.2,0.082,0.082,0.082
-0.16548800000000002,0.0,0.078,0.078,0.078
-0.16548400000000002,-0.2,0.078,0.078,0.078
-0.16548000000000002,-0.4,0.082,0.082,0.082
-0.165476,-0.8,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.165472,0.2,0.09,0.09,0.09
-0.165468,-0.4,0.074,0.074,0.074
-0.165464,0.0,0.078,0.078,0.078
-0.16546,-0.2,0.094,0.094,0.094
-0.16545600000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16545200000000002,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.165448,-0.2,0.074,0.074,0.074
-0.165444,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16544,0.0,0.082,0.082,0.082
-0.16543600000000003,-0.2,0.082,0.082,0.082
-0.16543200000000002,0.2,0.082,0.082,0.082
-0.16542800000000002,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16542400000000002,0.0,0.082,0.082,0.082
-0.16542,0.0,0.09,0.09,0.09
-0.165416,-0.4,0.09,0.09,0.09
-0.165412,0.0,0.078,0.078,0.078
-0.165408,-0.2,0.078,0.078,0.078
-0.165404,0.0,0.074,0.074,0.074
-0.16540000000000002,0.2,0.082,0.082,0.082
-0.16539600000000002,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.165392,0.4,0.082,0.082,0.082
-0.165388,0.0,0.082,0.082,0.082
-0.165384,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16538000000000003,0.2,0.082,0.082,0.082
-0.16537600000000002,-0.2,0.082,0.082,0.082
-0.16537200000000002,-0.2,0.082,0.082,0.082
-0.16536800000000001,0.2,0.082,0.082,0.082
-0.165364,0.6000000000000001,0.078,0.078,0.078
-0.16536,-0.2,0.082,0.082,0.082
-0.165356,-0.2,0.07,0.07,0.07
-0.165352,-0.2,0.082,0.082,0.082
-0.16534800000000002,0.0,0.074,0.074,0.074
-0.16534400000000002,0.0,0.078,0.078,0.078
-0.16534000000000001,0.0,0.082,0.082,0.082
-0.165336,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.165332,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.165328,-0.2,0.09,0.09,0.09
-0.16532400000000003,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16532000000000002,0.0,0.074,0.074,0.074
-0.16531600000000002,0.2,0.078,0.078,0.078
-0.16531200000000001,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.165308,0.0,0.078,0.078,0.078
-0.165304,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.1653,-0.2,0.074,0.074,0.074
-0.165296,-0.2,0.078,0.078,0.078
-0.16529200000000002,0.0,0.082,0.082,0.082
-0.16528800000000002,-0.4,0.074,0.074,0.074
-0.16528400000000001,-0.4,0.082,0.082,0.082
-0.16528,0.2,0.082,0.082,0.082
-0.165276,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16527200000000003,0.0,0.07,0.07,0.07
-0.16526800000000003,-0.2,0.078,0.078,0.078
-0.16526400000000002,0.0,0.07,0.07,0.07
-0.16526000000000002,0.0,0.078,0.078,0.078
-0.16525600000000001,0.0,0.082,0.082,0.082
-0.165252,0.0,0.074,0.074,0.074
-0.165248,0.2,0.09,0.09,0.09
-0.165244,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16524,-0.2,0.078,0.078,0.078
-0.16523600000000002,0.0,0.078,0.078,0.078
-0.16523200000000002,0.2,0.074,0.074,0.074
-0.165228,-0.2,0.074,0.074,0.074
-0.165224,0.2,0.078,0.078,0.078
-0.16522,-0.4,0.09,0.09,0.09
-0.16521600000000003,0.0,0.078,0.078,0.078
-0.16521200000000003,-0.4,0.074,0.074,0.074
-0.16520800000000002,0.0,0.074,0.074,0.074
-0.16520400000000002,-0.2,0.082,0.082,0.082
-0.1652,-0.4,0.074,0.074,0.074
-0.165196,-0.2,0.082,0.082,0.082
-0.165192,0.0,0.09,0.09,0.09
-0.165188,-0.2,0.082,0.082,0.082
-0.165184,0.0,0.07,0.07,0.07
-0.16518000000000002,-0.4,0.078,0.078,0.078
-0.16517600000000002,-0.2,0.074,0.074,0.074
-0.165172,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.165168,0.0,0.082,0.082,0.082
-0.165164,-0.2,0.074,0.074,0.074
-0.16516000000000003,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16515600000000003,-0.4,0.082,0.082,0.082
-0.16515200000000002,0.0,0.078,0.078,0.078
-0.16514800000000002,0.0,0.082,0.082,0.082
-0.165144,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16514,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.165136,-0.2,0.078,0.078,0.078
-0.165132,-0.4,0.082,0.082,0.082
-0.165128,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16512400000000002,0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16512000000000002,0.0,0.078,0.078,0.078
-0.165116,0.2,0.078,0.078,0.078
-0.165112,0.0,0.082,0.082,0.082
-0.165108,-0.2,0.082,0.082,0.082
-0.16510400000000003,0.0,0.074,0.074,0.074
-0.16510000000000002,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16509600000000002,0.0,0.078,0.078,0.078
-0.16509200000000002,-0.2,0.082,0.082,0.082
-0.165088,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.165084,-0.2,0.078,0.078,0.078
-0.16508,-0.2,0.074,0.074,0.074
-0.165076,0.2,0.078,0.078,0.078
-0.165072,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16506800000000002,-0.2,0.078,0.078,0.078
-0.16506400000000002,-0.2,0.078,0.078,0.078
-0.16506,-0.2,0.07,0.07,0.07
-0.165056,-0.2,0.074,0.074,0.074
-0.165052,0.2,0.082,0.082,0.082
-0.16504800000000003,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16504400000000002,0.2,0.074,0.074,0.074
-0.16504000000000002,-0.2,0.082,0.082,0.082
-0.16503600000000002,-0.4,0.09,0.09,0.09
-0.165032,0.2,0.078,0.078,0.078
-0.165028,0.0,0.082,0.082,0.082
-0.165024,-0.6000000000000001,0.082,0.082,0.082
-0.16502,0.0,0.094,0.094,0.094
-0.165016,-0.4,0.07,0.07,0.07
-0.16501200000000002,0.0,0.074,0.074,0.074
-0.16500800000000002,-0.2,0.074,0.074,0.074
-0.165004,-0.2,0.082,0.082,0.082
-0.165,-0.2,0.078,0.078,0.078
-0.164996,-0.2,0.094,0.094,0.094
-0.16499200000000003,0.0,0.078,0.078,0.078
-0.16498800000000002,0.0,0.078,0.078,0.078
-0.16498400000000002,0.2,0.078,0.078,0.078
-0.16498000000000002,0.0,0.082,0.082,0.082
-0.164976,0.0,0.082,0.082,0.082
-0.164972,-0.6000000000000001,0.082,0.082,0.082
-0.164968,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.164964,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16496,-0.2,0.074,0.074,0.074
-0.16495600000000002,-0.4,0.082,0.082,0.082
-0.16495200000000002,-0.4,0.082,0.082,0.082
-0.164948,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.164944,-0.2,0.082,0.082,0.082
-0.16494,-0.4,0.082,0.082,0.082
-0.16493600000000003,-0.4,0.074,0.074,0.074
-0.16493200000000002,-0.4,0.09,0.09,0.09
-0.16492800000000002,-0.4,0.074,0.074,0.074
-0.16492400000000002,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16492,0.0,0.078,0.078,0.078
-0.164916,-0.6000000000000001,0.074,0.074,0.074
-0.164912,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.164908,-0.4,0.078,0.078,0.078
-0.16490400000000002,-0.2,0.074,0.074,0.074
-0.16490000000000002,0.2,0.074,0.074,0.074
-0.16489600000000001,-0.6000000000000001,0.078,0.078,0.078
-0.164892,-0.2,0.07,0.07,0.07
-0.164888,0.2,0.094,0.094,0.094
-0.164884,-0.2,0.074,0.074,0.074
-0.16488000000000003,-0.4,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16487600000000002,0.2,0.066,0.066,0.066
-0.16487200000000002,0.2,0.082,0.082,0.082
-0.16486800000000001,-0.2,0.078,0.078,0.078
-0.164864,-0.4,0.082,0.082,0.082
-0.16486,-0.2,0.074,0.074,0.074
-0.164856,-0.4,0.09,0.09,0.09
-0.164852,0.0,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16484800000000002,-0.2,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.16484400000000002,-0.6000000000000001,0.082,0.082,0.082
-0.16484000000000001,0.0,0.082,0.082,0.082
-0.164836,0.0,0.074,0.074,0.074
-0.164832,0.0,0.082,0.082,0.082
-0.164828,-0.2,0.078,0.078,0.078
-0.16482400000000003,0.0,0.078,0.078,0.078
-0.16482000000000002,-0.2,0.082,0.082,0.082
-0.16481600000000002,0.8,0.082,0.082,0.082
-0.16481200000000001,0.2,0.082,0.082,0.082
-0.164808,-0.6000000000000001,0.08600000000000001,0.08600000000000001,0.08600000000000001
-0.164804,-0.4,0.082,0.082,0.082
-0.1648,-0.2,0.094,0.094,0.094
-0.164796,-0.2,0.078,0.078,0.078
-0.16479200000000002,0.0,0.078,0.078,0.078
-0.16478800000000002,-0.2,0.074,0.074,0.074
